seed,question,variant,kind,noise,sources,cleared,seconds_per_source,virtual_s,runtime_s,actions,move_s,measure_s,switch_s,optical_s,laser_s,cleared_count,visited_survey_points,termination,shared_attempts,shared_hits
20280916,3,shared,all_directional,constant,10,10,914.9236545793083,9149.236545793083,0.027084699999250006,332,7241.236545793084,1520.0,284.0,84.0,20.0,10,25,full_coverage,8,7
20280916,3,B1,random,smooth,10,10,933.9492239885354,9339.492239885354,0.014742300001671538,311,7515.492239885352,1485.0,277.0,42.0,20.0,10,25,full_coverage,,
20280916,3,shared,random,smooth,10,10,915.3224000177346,9153.224000177346,0.02412519999779761,335,7233.224000177344,1525.0,285.0,90.0,20.0,10,25,full_coverage,9,8
20280917,3,B1,boundary,constant,10,10,896.2696402144296,8962.696402144296,0.012465899999369867,365,6822.6964021442955,1740.0,329.0,51.0,20.0,10,25,full_coverage,,
20280917,3,shared,boundary,constant,10,10,868.5621114707861,8685.621114707861,0.016872999993211124,364,6546.62111470786,1745.0,329.0,45.0,20.0,10,25,full_coverage,4,4
20280917,3,B1,cluster,smooth,10,10,916.6221781145757,9166.221781145758,0.01731199999630917,291,7487.221781145758,1350.0,246.0,63.0,20.0,10,25,full_coverage,,
20280917,3,shared,cluster,smooth,10,10,745.4799136524289,7454.799136524289,0.01686899999913294,283,5799.799136524289,1350.0,246.0,39.0,20.0,10,25,full_coverage,8,8
20280917,3,B1,radius_min,spatial,10,10,871.5896855004949,8715.896855004949,0.013199500004702713,352,6652.8968550049485,1675.0,317.0,51.0,20.0,10,25,full_coverage,,
20280917,3,shared,radius_min,spatial,10,10,844.7110388153491,8447.110388153491,0.017023199994582683,353,6379.110388153489,1680.0,317.0,51.0,20.0,10,25,full_coverage,4,4
20280917,3,B1,all_directional,constant,10,10,949.726728671357,9497.26728671357,0.020701300003565848,340,7556.267286713569,1535.0,287.0,99.0,20.0,10,25,full_coverage,,
20280917,3,shared,all_directional,constant,10,10,841.3450991122356,8413.450991122356,0.028926099999807775,346,6406.450991122356,1615.0,303.0,69.0,20.0,10,25,full_coverage,10,8
20280917,3,B1,random,smooth,10,10,949.4602486446472,9494.602486446473,0.02171970000199508,340,7553.6024864464725,1535.0,287.0,99.0,20.0,10,25,full_coverage,,
20280917,3,shared,random,smooth,10,10,882.4393744315323,8824.393744315323,0.02733359999547247,332,6897.393744315321,1555.0,289.0,63.0,20.0,10,25,full_coverage,7,4
20280918,3,B1,boundary,constant,16,16,533.6671141587134,8538.673826539414,0.019853500001772773,291,6884.673826539414,1275.0,239.0,108.0,32.0,16,22,count_upper_bound,,
20280918,3,shared,boundary,constant,16,16,424.3541432063828,6789.666291302125,0.0318457999965176,272,5226.666291302121,1215.0,229.0,87.0,32.0,16,19,count_upper_bound,15,15
20280918,3,B1,cluster,smooth,16,16,291.00161912845755,4656.025906055321,0.019471499996143393,70,4307.025906055321,180.0,35.0,102.0,32.0,16,1,count_upper_bound,,
20280918,3,shared,cluster,smooth,16,16,58.31278868642583,933.0046189828133,0.0274033999958192,57,623.0046189828133,180.0,35.0,63.0,32.0,16,1,count_upper_bound,14,14
20280918,3,B1,radius_min,spatial,16,16,325.0428522754635,5200.685636407416,0.019359400001121685,158,4317.685636407415,635.0,123.0,93.0,32.0,16,9,count_upper_bound,,
20280918,3,shared,radius_min,spatial,16,16,314.50363488914445,5032.058158226311,0.032219199994869996,178,4016.0581582263094,765.0,144.0,75.0,32.0,16,11,count_upper_bound,18,15
20280918,3,B1,all_directional,constant,16,16,433.84225315782,6941.47605052512,0.029310500001884066,174,6068.47605052512,545.0,101.0,195.0,32.0,16,13,count_upper_bound,,
20280918,3,shared,all_directional,constant,16,16,348.1910410945723,5571.056657513157,0.0456553999974858,161,4701.056657513156,605.0,113.0,120.0,32.0,16,13,count_upper_bound,22,18
20280918,3,B1,random,smooth,16,16,428.6858382163807,6858.9734114620915,0.030771899997489527,162,6021.973411462091,545.0,101.0,159.0,32.0,16,13,count_upper_bound,,
20280918,3,shared,random,smooth,16,16,358.54252917453584,5736.6804667925735,0.04616040000109933,156,4880.6804667925735,610.0,112.0,102.0,32.0,16,13,count_upper_bound,22,16
20280919,3,B1,boundary,constant,15,15,641.0179098329697,9615.268647494546,0.021114000002853572,343,7642.268647494543,1550.0,294.0,99.0,30.0,15,25,full_coverage,,
20280919,3,shared,boundary,constant,15,15,605.6642358859614,9084.963538289421,0.022896200003742706,340,7102.9635382894185,1585.0,298.0,69.0,30.0,15,25,full_coverage,12,9
20280919,3,B1,cluster,smooth,15,15,685.2999899323884,10279.499848985826,0.021042799999122508,183,9262.499848985826,770.0,130.0,87.0,30.0,15,25,full_coverage,,
20280919,3,shared,cluster,smooth,15,15,452.6502628376603,6789.753942564905,0.02996510000230046,174,5799.753942564905,770.0,130.0,60.0,30.0,15,25,full_coverage,12,12
20280919,3,B1,radius_min,spatial,15,15,647.9889904255932,9719.834856383899,0.01630960000329651,240,8339.834856383897,1080.0,198.0,72.0,30.0,15,25,full_coverage,,
20280919,3,shared,radius_min,spatial,15,15,541.2188517081503,8118.282775622254,0.0263143999982276,225,6835.282775622254,995.0,180.0,78.0,30.0,15,25,full_coverage,13,11
20280919,3,B1,all_directional,constant,15,15,646.9004557844763,9703.506836767145,0.020462000000406988,277,8135.506836767145,1210.0,223.0,105.0,30.0,15,25,full_coverage,,
20280919,3,shared,all_directional,constant,15,15,578.6530820442206,8679.796230663309,0.03457370000251103,279,7092.796230663309,1235.0,226.0,96.0,30.0,15,25,full_coverage,15,15
20280919,3,B1,random,smooth,15,15,643.2416753605683,9648.625130408524,0.01983240000117803,269,8104.625130408524,1210.0,223.0,81.0,30.0,15,25,full_coverage,,
20280919,3,shared,random,smooth,15,15,594.0710754581978,8911.066131872967,0.03420449999975972,280,7314.066131872967,1245.0,229.0,93.0,30.0,15,25,full_coverage,15,15
20280910,4,B1,boundary,constant,14,14,1087.3347911347685,15222.687075886759,0.20214000000123633,802,10884.687075886766,3240.0,608.0,462.0,28.0,14,49,full_coverage,,
20280910,4,shared,boundary,constant,14,14,1080.9712659413888,15133.597723179442,0.223612999994657,830,10687.597723179453,3285.0,614.0,519.0,28.0,14,49,full_coverage,7,2
20280910,4,B1,cluster,smooth,14,14,889.8521879588978,12457.93063142457,0.11873480000213021,388,10301.93063142457,1685.0,290.0,153.0,28.0,14,49,full_coverage,,
20280910,4,shared,cluster,smooth,14,14,713.0481193975374,9982.673671565524,0.12659179999900516,371,7907.673671565524,1635.0,280.0,132.0,28.0,14,49,full_coverage,13,9
20280910,4,B1,radius_min,spatial,14,14,835.4395241064295,11696.153337490014,0.09903389999817591,485,9031.153337490014,2035.0,368.0,234.0,28.0,14,49,full_coverage,,
20280910,4,shared,radius_min,spatial,14,14,833.7966162738919,11673.152627834486,0.0998468000034336,502,8949.152627834486,2055.0,368.0,273.0,28.0,14,49,full_coverage,6,4
20280910,4,B1,all_directional,constant,14,14,977.2220040428889,13681.108056600444,0.1839311000003363,732,9692.108056600455,3005.0,563.0,393.0,28.0,14,49,full_coverage,,
20280910,4,shared,all_directional,constant,14,14,1149.9742031548349,16099.638844167688,0.3070739000031608,1018,11244.638844167695,3025.0,563.0,1239.0,28.0,14,49,full_coverage,5,1
20280910,4,B1,random,smooth,14,14,980.4868430670934,13726.815802939309,0.17566870000155177,591,10655.815802939309,2185.0,396.0,462.0,28.0,14,49,full_coverage,,
20280910,4,shared,random,smooth,14,14,785.9932643926393,11003.90570149695,0.0780561999999918,448,8565.90570149695,1850.0,326.0,234.0,28.0,14,49,full_coverage,11,7
20280911,4,B1,boundary,constant,12,12,1299.6142525898576,15595.371031078292,0.18537089999881573,951,10530.371031078295,3715.0,702.0,624.0,24.0,12,49,full_coverage,,
20280911,4,shared,boundary,constant,12,12,1310.6164145268574,15727.396974322288,0.22308759999577887,990,10537.396974322299,3735.0,702.0,729.0,24.0,12,49,full_coverage,6,2
20280911,4,B1,cluster,smooth,12,12,1040.229185138317,12482.750221659804,0.18056800000340445,489,9747.750221659804,2150.0,384.0,177.0,24.0,12,49,full_coverage,,
20280911,4,shared,cluster,smooth,12,12,839.0668771353966,10068.802525624758,0.11072370000329101,457,7396.802525624758,2205.0,395.0,48.0,24.0,12,49,full_coverage,9,6
20280911,4,B1,radius_min,spatial,12,12,1067.1260180611152,12805.512216733383,0.12588219999452122,734,8811.512216733385,3015.0,562.0,393.0,24.0,12,49,full_coverage,,
20280911,4,shared,radius_min,spatial,12,12,992.4394538573048,11909.273446287658,0.07589909999660449,670,8103.273446287657,3025.0,562.0,195.0,24.0,12,49,full_coverage,5,4
20280911,4,B1,all_directional,constant,12,12,1189.2190345601148,14270.628414721377,0.1756874999991851,767,10219.628414721385,2945.0,548.0,534.0,24.0,12,49,full_coverage,,
20280911,4,shared,all_directional,constant,12,12,1185.9882807736547,14231.859369283855,0.17506780000258004,736,10331.859369283857,2855.0,526.0,495.0,24.0,12,49,full_coverage,5,1
20280911,4,B1,random,smooth,12,12,1061.527179677518,12738.326156130217,0.0881638999999268,533,9797.326156130217,2270.0,410.0,237.0,24.0,12,49,full_coverage,,
